Hotel_Address,Additional_Number_of_Scoring,Review_Date,Average_Score,Hotel_Name,Reviewer_Nationality,Negative_Review,Review_Total_Negative_Word_Counts,Total_Number_of_Reviews,Positive_Review,Review_Total_Positive_Word_Counts,Total_Number_of_Reviews_Reviewer_Has_Given,Reviewer_Score,Tags,days_since_review,lat,lng,places_visited
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,10/16/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",148 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,10/17/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",149 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,10/18/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",150 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,10/19/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",151 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,10/20/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",152 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,10/21/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",153 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,10/22/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",154 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,10/23/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",155 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,10/24/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",156 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,10/25/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",157 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,10/26/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",158 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,10/27/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",159 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,10/28/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",160 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,10/29/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",161 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,10/30/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",162 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,10/31/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",163 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/1/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",164 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/2/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",165 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/3/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",166 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/4/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",167 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/5/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",168 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/6/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",169 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/7/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",170 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/8/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",171 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/9/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",172 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/10/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",173 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/11/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",174 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/12/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",175 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/13/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",176 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/14/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",177 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/15/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",178 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/16/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",179 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/17/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",180 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/18/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",181 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/19/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",182 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/20/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",183 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/21/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",184 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/22/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",185 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/23/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",186 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
"NO.65, ROSMEAD PLACE,COLOMBO 07

",255,11/24/2018,9.1,PARADISE ROAD TINTAGEL COLOMBO,Spanish,No Negative,0,630, Good location Set in a lovely park friendly staff Food high quality We Oth enjoyed the breakfast ,4,7,8,"[' Leisure trip ', ' Couple ', ' Duplex Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']",187 days,48.2037451,16.3356767,"[Gangaramaya Temple,Independence Square,Colombo Lotus Tower,Colombo National Museum,Old Parliament Building]"
